movie_ID,keywords
704239,"espionage, spy, old flame, miscegenation, construction worker, awestruck, baffled, defiant"
843527,"based on novel or book, age difference, singer, forty something, single mother, older woman younger man relationship, boy band, loving"
1134424,"hero, moon, armor, superhero, villain, ramayana, warrior, supervillain, war, 3d animation"
872585,"husband wife relationship, based on novel or book, atomic bomb, patriotism, new mexico, world war ii, atomic bomb test, physics, biography, based on true story, interrogation, guilt, historical event, nuclear weapons, communism, red scare, mccarthyism, top secret project, moral dilemma, usa politics, 1940s, antisemitism, 20th century, manhattan project, los alamos"
508947,"friendship, canada, concert, temple, shapeshifting, toronto, canada, coming of age, teenage girl, female protagonist, east asian lead, animals, domineering mother, perfectionist, aftercreditsstinger, chinese canadian, woman director, ancestor, boy band, thoughtful, mother daughter relationship, red panda, appreciative"
1069387,"based on novel or book, magical realism"
335977,"treasure hunt, ancient rome, sequel, flashback, knife fight, archaeologist, adventurer, 1960s, nazi germany, action adventure"
475557,"dreams, street gang, society, psychopath, clown, villain, based on comic, murder, psychological thriller, criminal mastermind, mental illness, anarchy, character study, clown makeup, subway train, social realism, supervillain, tv host, 1980s, mother son relationship, origin story, falling into madness, sinister, frightened, pretentious"
799583,"army, operation, based on novel or book, spy, world war ii, based on true story, soldier, biting, special forces, military, black ops, dangerous mission, 1940s, winston churchill, action comedy, historical comedy, comedy thriller"
1122504,
348893,"prison, sports, wife, sequel, accidental death, fighting, excited"
249397,"bondage, whip, sexuality, masochism, sex therapy, chapter, sadomasochism, sequel, sexual violence, love, nymphomaniac, tragedy, loneliness, masturbation, therapy, bdsm, addict, sexual pleasure, sexually aggressive woman, pleasure, virginity, abortion, sex, cruel"
162,"underdog, small town, unsociability, inventor, hairdresser, isolation, scissors, burglar, love at first sight, fairy tale, sadness, symbolism, castle, alone, flashback, tragic love, snow, gothic, told in flashback, christmas horror, christmas, artificial, hair salon, signs & wonders, wonder, love story, goth, frankenstein, introspective, topiary, sentimental, awestruck, compassionate, earnest, enchant, gentle"
246655,"hero, superhero, mutant, based on comic, superhuman, super power, superhero team, world domination, aftercreditsstinger, 1980s, appreciative"
27205,"rescue, mission, dreams, airplane, paris, france, virtual reality, kidnapping, philosophy, spy, allegory, manipulation, car crash, heist, memory, architecture, los angeles, california, dream world, speculative, subconscious, suspenseful, awestruck, powerful"
673,"witch, school friend, friendship, flying, magic, bus, traitor, child hero, school of witchcraft, black magic, time travel, school, best friend, werewolf, muggle, ghost, wizard, aftercreditsstinger, magical creature, night bus, teenage life, christmas, school class, based on young adult novel, magic spell, wizarding world"
1029281,"rape, gore, sadomasochism, sexual violence, murder, serial killer, female protagonist, doomsday, bdsm, rape fantasy, independent film, new york, film in chapters"
1358752,
263472,"adultery, infidelity, cake, disc jockey, rain, architect, seduction, torture, art, home invasion, extramarital affair, threesome, seductress, erotic thriller, married man"
675353,"mad scientist, sequel, revenge, based on video game, duringcreditsstinger, hedgehog, live action and animation, relaxed, joyous, sonic cinematic universe"
72808,italian
1152624,
1159518,
22,"blacksmith, gold, exotic island, governor, skeleton, jamaica, british empire, pirate, swashbuckler, 18th century, caribbean sea, aftercreditsstinger, pirate ship, british navy, tortuga, based on theme park ride, excited"
114,"prostitute, sports car, capitalism, expensive restaurant, workaholic, fire escape, romantic comedy, los angeles, california, millionaire, valentine's day, beverly hills, pygmalion, entrepreneur, social differences, business deal, penthouse, italian opera, shopping spree, bubble bath, hooker, street smarts, contract relationship, cinderella story, romantic, polo match"
109445,"princess, magic, mistake in person, queen, cartoon, villain, musical, betrayal, snowman, reindeer, curse, snow, troll, based on children's book, mountain climbing, evil prince, based on fairy tale, aftercreditsstinger, frozen, woman director, sister sister relationship, magic land"
259693,"london, england, england, 1970s, spirit, single mother, demon, paranormal investigation, demonic possession, ghost, christmas, valak, the conjuring universe"
601796,"prisoner, time warp, alien, historical fiction, goryeo dynasty, past and present, time slip, taoist wizard"
976573,"fire, earth, computer animation, duringcreditsstinger, elements, water, city, hopeful"
674,"witch, dying and death, based on novel or book, magic, boarding school, world cup, maze, mermaid, school of witchcraft, black magic, chosen one, sequel, vision, school, tournament, dragon, ghost, wizard, teenage hero, mysterious, christmas, based on young adult novel, wizarding world"
1094138,"lottery, near future, action comedy"
746036,"stuntman, missing person, duringcreditsstinger, movie industry, action comedy, playful, based on tv series, grand, romantic, amused, farcical"
1585,"small town, angel, suicide attempt, holiday, bank, great depression, family business , nervous breakdown, old house, newlywed, magic realism, told in flashback, alternative reality, guardian angel, high school dance, christmas, sentimental, cheerful, optimistic, xmas, xmas eve"
396535,"zombie, train, survival horror, macabre, pandemic, hostile, hopeless, frantic, busan, south korea, anxious, south korea, dramatic, intense, cruel, disheartening, frightened, ghoulish, harsh, hopeful, zombies"
170,"daughter, taxi, london, england, submachine gun, gas station, infection, outbreak, survival, laboratory, hospital, zombie, brutality, church, rage, epidemic, military, virus, hopeless, waking from coma, animal research, dreary, suspenseful, sinister, distressing, foreboding, frightened, zombies"
1181068,"husband wife relationship, brother-in-law, marriage, based on true story, love, betrayal, couple, religious, based on viral tiktok"
1219529,2140s
335988,"england, chosen one, based on toy, knight, planet, robot, duringcreditsstinger, planet earth, arthurian mythology, secret history"
259316,"witch, new york city, robbery, escape, teleportation, magic, suitcase, mistake, spin off, subway station, central park, wizard, goblin, magical creature, 1920s, based on young adult novel, wizarding world"
247136,"japan, orgasm, incest, cunnilingus, erotic movie"
299054,"sequel, nuclear bomb, cargo ship, ring"
609681,"hero, superhero, space travel, based on comic, sequel, teenage girl, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), woman director, space adventure, absurd, foreboding"
508883,"loss of loved one, world war ii, education, coming of age, spirituality, poverty, teenage boy, troubled childhood, semi autobiographical, moving to a city, anime, hand drawn animation, magic world, animation, courage, absurd"
1136318,"world war ii, 1940s, 1930s, battle of britain, luftwaffe, royal air force, historical war"
496243,"dark comedy, private lessons, birthday party, con artist, working class, psychological thriller, class differences, housekeeper, tutor, family, crime family, unemployed, wealthy family, south korea, seoul, south korea, excited"
27066,"adultery, infidelity, jealousy, dreams, based on novel or book, sexual obsession, obsession, seduction, sexual fantasy, unfaithfulness, sexploitation, university, lust, extramarital affair, erotic movie, unfaithful wife"
5255,"faith, holiday, santa claus, nerd, bell, train, beard, north pole, trestle, ticket, train travel, christmas"
1734,"egypt, pyramid, son, mummy, nile, sequel, tomb, ancient egypt, 1930s, egyptian tomb, good versus evil"
424,"factory, hero, nazi, concentration camp, ss (nazi schutzstaffel), holocaust (shoah), world war ii, ghetto, jew persecution, kraków, poland, defense industry, auschwitz-birkenau concentration camp, biography, based on true story, industrialist, historical fiction, black and white, train, poland, evil, philosophical, weapons manufacturer, hopeful, nazi train"
122917,"gold, corruption, based on novel or book, orcs, elves, dwarf, mine, mountain, sequel, dragon, battle, unlikely friendship, fantasy world, wizard, epic battle, ring, invisibility, live action and animation, high fantasy, sword and sorcery, good versus evil, creatures, dwarves, hobbits, trolls, hobbit, armies"
293660,"superhero, anti hero, mercenary, based on comic, aftercreditsstinger, duringcreditsstinger"
1219685,"murder mystery, friendship broken"
12445,"witch, dying and death, saving the world, self sacrifice, magic, school of witchcraft, sorcerer, school, battle, ghost, wizard, teenage hero, mysterious, christmas, based on young adult novel, good versus evil, wizarding world"
